,USERID,PID,RATING
8105,2691,B07Q55ZZYC,5
8107,1044,B07Q55ZZYC,4
8109,1044,B07Q55ZZYC,4
8111,2278,B07G7GG1M3,3
8113,1239,B07G7GG1M3,3
8115,1570,B07G7GG1M3,5
8117,587,B07G7GG1M3,5
8119,2362,B07G7GG1M3,1
8121,1488,B07G7GG1M3,4
8123,2058,B07G7GG1M3,5
8125,1737,B07G7GG1M3,1
8127,1737,B07G7GG1M3,1
8129,789,B07KBQ535L,5
8131,489,B07KBQ535L,5
8133,438,B07KBQ535L,4
8135,421,B07KBQ535L,5
8137,2056,B07KBQ535L,5
8139,379,B07KBQ535L,5
8141,1250,B07KBQ535L,5
8143,119,B07KBQ535L,5
8145,119,B07KBQ535L,5
8147,2560,B07QQ1LSTW,5
8149,692,B07QQ1LSTW,5
8151,179,B07QQ1LSTW,5
8153,616,B07QQ1LSTW,4
8155,320,B07QQ1LSTW,3
8157,315,B07QQ1LSTW,5
8159,1350,B07QQ1LSTW,4
8161,1330,B07QQ1LSTW,4
8163,1330,B07QQ1LSTW,4
8165,946,B07JZPBRSN,5
8167,1864,B07JZPBRSN,5
8169,449,B07JZPBRSN,1
8171,1104,B07JZPBRSN,1
8173,1560,B07JZPBRSN,4
8175,1459,B07JZPBRSN,3
8177,1318,B07JZPBRSN,2
8179,828,B07JZPBRSN,5
8181,828,B07JZPBRSN,5
8183,638,B07811Z8ZV,4
8185,338,B07811Z8ZV,5
8187,664,B07811Z8ZV,3
8189,2042,B07811Z8ZV,3
8191,993,B07811Z8ZV,5
8193,574,B07811Z8ZV,5
8195,63,B07811Z8ZV,3
8197,544,B07811Z8ZV,5
8199,544,B07811Z8ZV,5
8201,1495,B07FXSG74B,4
8203,992,B07FXSG74B,5
8205,2481,B07FXSG74B,5
8207,3020,B07FXSG74B,5
8209,74,B07FXSG74B,5
8211,1369,B07FXSG74B,4
8213,288,B07FXSG74B,5
8215,2285,B07FXSG74B,4
8217,2285,B07FXSG74B,4
8219,2026,B07DQCGCBN,5
8221,19,B07DQCGCBN,3
8223,2750,B07DQCGCBN,5
8225,1287,B07DQCGCBN,4
8227,1216,B07DQCGCBN,4
8229,73,B07DQCGCBN,4
8231,1973,B07DQCGCBN,5
8233,120,B07DQCGCBN,5
8235,120,B07DQCGCBN,5
8237,1090,B07NFML3N7,3
8239,1118,B07NFML3N7,5
8241,2327,B07NFML3N7,5
8243,1357,B07NFML3N7,5
8245,1549,B07NFML3N7,3
8247,230,B07NFML3N7,5
8249,2286,B07NFML3N7,5
8251,852,B07NFML3N7,1
8253,852,B07NFML3N7,1
8255,2050,B07KBS4LKW,4
8257,379,B07KBS4LKW,5
8259,213,B07KBS4LKW,3
8261,3069,B07KBS4LKW,5
8263,383,B07KBS4LKW,5
8265,119,B07KBS4LKW,5
8267,2942,B07KBS4LKW,2
8269,1878,B07KBS4LKW,5
8271,1878,B07KBS4LKW,5
8273,1173,B07R95Q99F,5
8275,1271,B07R95Q99F,5
8277,1199,B07R95Q99F,2
8279,603,B07R95Q99F,5
8281,212,B07R95Q99F,5
8283,3110,B07R95Q99F,5
8285,310,B07R95Q99F,5
8287,1821,B07R95Q99F,4
8289,1821,B07R95Q99F,4
8291,2393,B00KBZT0BE,5
8293,2450,B00KBZT0BE,5
8295,433,B00KBZT0BE,5
8297,2548,B00KBZT0BE,5
8299,1338,B00KBZT0BE,4
8301,1898,B00KBZT0BE,5
8303,119,B00KBZT0BE,5
8305,1966,B00KBZT0BE,1
8307,1966,B00KBZT0BE,1
8309,323,B07QRNK7WD,5
8311,2272,B07QRNK7WD,4
8313,1486,B07QRNK7WD,5
8315,1303,B07QRNK7WD,4
8317,1617,B07QRNK7WD,5
8319,363,B07QRNK7WD,4
8321,3138,B07QRNK7WD,5
8323,1169,B07QRNK7WD,4
8325,1169,B07QRNK7WD,4
8327,891,B07L61F2GX,4
8329,271,B07L61F2GX,4
8331,1648,B07L61F2GX,5
8333,2525,B07L61F2GX,5
8335,2462,B07L61F2GX,3
8337,1430,B07L61F2GX,5
8339,1008,B07L61F2GX,4
8341,65,B07L61F2GX,5
8343,65,B07L61F2GX,5
8345,3151,B07H9XPBJP,3
8347,955,B07H9XPBJP,4
8349,2018,B07H9XPBJP,5
8351,2977,B07H9XPBJP,5
8353,2904,B07H9XPBJP,5
8355,2964,B07H9XPBJP,5
8357,2195,B07H9XPBJP,5
8359,2721,B07H9XPBJP,5
8361,2721,B07H9XPBJP,5
8363,1971,B00SKX1XSM,5
8365,892,B00SKX1XSM,1
8367,2847,B00SKX1XSM,1
8369,1114,B00SKX1XSM,1
8371,827,B00SKX1XSM,1
8373,637,B00SKX1XSM,2
8375,374,B00SKX1XSM,3
8377,2072,B00SKX1XSM,4
8379,2072,B00SKX1XSM,4
8381,835,B07756L4PS,5
8383,821,B07756L4PS,5
8385,2875,B07756L4PS,5
8387,903,B07756L4PS,5
8389,2553,B07756L4PS,2
8391,654,B07756L4PS,5
8393,3125,B07756L4PS,5
8395,510,B07756L4PS,3
8397,510,B07756L4PS,3
8399,1358,B07R5WXMQD,4
8401,649,B07R5WXMQD,5
8403,1923,B07R5WXMQD,5
8405,1231,B07R5WXMQD,5
8407,1731,B07R5WXMQD,4
8409,2577,B07R5WXMQD,5
8411,1072,B07R5WXMQD,5
8413,3074,B07R5WXMQD,5
8415,3074,B07R5WXMQD,5
8417,976,B0058YRGCS,5
8419,2401,B0058YRGCS,4
8421,2147,B0058YRGCS,4
8423,2104,B0058YRGCS,5
8425,2104,B0058YRGCS,5
8427,2166,B07R8D7888,5
8429,1407,B07R8D7888,4
8431,119,B07R8D7888,5
8433,587,B07R8D7888,5
8435,1805,B07R8D7888,5
8437,1158,B07R8D7888,5
8439,2927,B07R8D7888,2
8441,1354,B07R8D7888,2
8443,1354,B07R8D7888,2
8445,2158,B07PNKXSY3,5
8447,351,B07PNKXSY3,3
8449,2057,B07PNKXSY3,5
8451,1911,B07PNKXSY3,5
8453,381,B07PNKXSY3,2
8455,990,B07PNKXSY3,3
8457,119,B07PNKXSY3,5
8459,177,B07PNKXSY3,5
8461,177,B07PNKXSY3,5
8463,1930,B0775YFQP7,3
8465,3013,B0775YFQP7,2
8467,665,B0775YFQP7,5
8469,2222,B0775YFQP7,1
8471,700,B0775YFQP7,5
8473,1123,B0775YFQP7,4
8475,254,B0775YFQP7,3
8477,2557,B0775YFQP7,5
8479,2557,B0775YFQP7,5
8481,119,B07HMW9MT9,2
8483,2437,B07HMW9MT9,1
8485,1119,B07HMW9MT9,5
8487,985,B07HMW9MT9,1
8489,2081,B07HMW9MT9,5
8491,477,B07HMW9MT9,3
8493,2052,B07HMW9MT9,5
8495,2486,B07HMW9MT9,5
8497,2486,B07HMW9MT9,5
8499,1180,B01N3CRX2W,5
8501,2864,B01N3CRX2W,4
8503,1668,B01N3CRX2W,4
8505,237,B01N3CRX2W,2
8507,1959,B01N3CRX2W,5
8509,2055,B01N3CRX2W,5
8511,2454,B01N3CRX2W,5
8513,2261,B01N3CRX2W,5
8515,2261,B01N3CRX2W,5
8517,2201,B07KBNWLCD,5
8519,666,B07KBNWLCD,5
8521,2000,B07KBNWLCD,5
8523,151,B07KBNWLCD,4
8525,2429,B07KBNWLCD,3
8527,1308,B07KBNWLCD,3
8529,2588,B07KBNWLCD,4
8531,2776,B07KBNWLCD,4
8533,2776,B07KBNWLCD,4
8535,3092,B07QL7X51B,4
8537,1789,B07QL7X51B,5
8539,558,B07QL7X51B,3
8541,2738,B07QL7X51B,5
8543,1045,B07QL7X51B,5
8545,308,B07QL7X51B,5
8547,2184,B07QL7X51B,4
8549,2184,B07QL7X51B,4
8551,1626,B07R5Z8CV5,5
8553,501,B07R5Z8CV5,5
8555,487,B07R5Z8CV5,5
8557,2669,B07R5Z8CV5,4
8559,415,B07R5Z8CV5,5
8561,729,B07R5Z8CV5,5
8563,956,B07R5Z8CV5,5
8565,2316,B07R5Z8CV5,5
8567,2316,B07R5Z8CV5,5
8569,862,B07QMPQ56F,5
8571,1112,B07QMPQ56F,5
8573,1122,B07QMPQ56F,5
8575,2518,B07QMPQ56F,5
8577,1937,B07QMPQ56F,5
8579,2758,B07QMPQ56F,5
8581,798,B07QMPQ56F,5
8583,252,B07QMPQ56F,5
8585,252,B07QMPQ56F,5
8587,873,B07MBR6G2L,5
8589,358,B07MBR6G2L,4
8591,2030,B07MBR6G2L,5
8593,2153,B07MBR6G2L,5
8595,2376,B07MBR6G2L,5
8597,119,B07MBR6G2L,5
8599,71,B07MBR6G2L,5
8601,71,B07MBR6G2L,5
8603,119,B07QPYHVSX,4
8605,3152,B07QPYHVSX,4
8607,119,B07QPYHVSX,5
8609,194,B07QPYHVSX,5
8611,1921,B07QPYHVSX,5
8613,2851,B07QPYHVSX,4
8615,119,B07QPYHVSX,5
8617,1339,B07QPYHVSX,5
8619,1339,B07QPYHVSX,5
8621,1305,B07CG6Q2K3,1
8623,2040,B07CG6Q2K3,1
8625,128,B07CG6Q2K3,1
8627,2210,B07CG6Q2K3,1
8629,2484,B07CG6Q2K3,3
8631,2828,B07CG6Q2K3,2
8633,1925,B07CG6Q2K3,4
8635,119,B07CG6Q2K3,2
8637,119,B07CG6Q2K3,2
8639,2344,B07GDKTHR2,5
8641,632,B07GDKTHR2,5
8643,472,B07GDKTHR2,5
8645,1717,B07GDKTHR2,5
8647,1845,B07GDKTHR2,5
8649,119,B07GDKTHR2,5
8651,64,B07GDKTHR2,5
8653,1184,B07GDKTHR2,4
8655,1184,B07GDKTHR2,4
8661,1486,B001IAHP04,4
8663,2195,B001IAHP04,2
8665,2381,B001IAHP04,5
8667,1931,B001IAHP04,3
8669,119,B001IAHP04,4
8671,2882,B001IAHP04,4
8673,977,B001IAHP04,4
8675,977,B001IAHP04,4
8677,1259,B07RCGWH8D,5
8679,699,B07RCGWH8D,5
8681,2601,B07RCGWH8D,5
8683,1528,B07RCGWH8D,5
8685,838,B07RCGWH8D,5
8687,2599,B07RCGWH8D,5
8689,119,B07RCGWH8D,5
8691,1271,B07RCGWH8D,5
8693,1271,B07RCGWH8D,5
8695,583,B06WLJYVSS,5
8697,1633,B06WLJYVSS,4
8699,119,B06WLJYVSS,5
8701,478,B06WLJYVSS,4
8703,1723,B06WLJYVSS,5
8705,2532,B06WLJYVSS,4
8707,1825,B06WLJYVSS,5
8709,2492,B06WLJYVSS,5
8711,2492,B06WLJYVSS,5
8713,2779,B07QPXGYKZ,4
8715,1024,B07QPXGYKZ,5
8717,2232,B07QPXGYKZ,5
8719,3101,B07QPXGYKZ,4
8721,694,B07QPXGYKZ,5
8723,1332,B07QPXGYKZ,5
8725,1048,B07QPXGYKZ,5
8727,556,B07QPXGYKZ,5
8729,556,B07QPXGYKZ,5
8731,2698,B07PDJ2S99,5
8733,1519,B07PDJ2S99,5
8735,360,B07PDJ2S99,5
8737,3122,B07PDJ2S99,5
8739,2962,B07PDJ2S99,3
8741,1796,B07PDJ2S99,1
8743,1815,B07PDJ2S99,1
8745,91,B07PDJ2S99,2
8747,91,B07PDJ2S99,2
8749,150,B00AFA7YHM,1
8751,2293,B00AFA7YHM,1
8753,805,B00AFA7YHM,3
8755,243,B00AFA7YHM,2
8757,100,B00AFA7YHM,1
8759,987,B00AFA7YHM,1
8761,1773,B00AFA7YHM,1
8763,2051,B00AFA7YHM,1
8765,2051,B00AFA7YHM,1
8767,546,B07QP2BKKK,5
8769,1844,B07QP2BKKK,5
8771,119,B07QP2BKKK,5
8773,1306,B07QP2BKKK,5
8775,2127,B07QP2BKKK,1
8777,185,B07QP2BKKK,5
8779,1462,B07QP2BKKK,5
8781,948,B07QP2BKKK,5
8783,948,B07QP2BKKK,5
8785,1569,B07BKR693K,5
8787,1202,B07BKR693K,5
8789,119,B07BKR693K,4
8791,1682,B07BKR693K,5
8793,2739,B07BKR693K,5
8795,1831,B07BKR693K,1
8797,968,B07BKR693K,5
8799,2207,B06Y5TF1XZ,2
8801,1936,B06Y5TF1XZ,5
8803,842,B06Y5TF1XZ,5
8805,2392,B06Y5TF1XZ,1
8807,1097,B06Y5TF1XZ,2
8809,2908,B06Y5TF1XZ,5
8811,5,B06Y5TF1XZ,3
8813,1831,B06Y5TF1XZ,2
8815,1831,B06Y5TF1XZ,2
8817,455,B0179TOXM0,5
8819,1793,B0179TOXM0,5
8821,772,B0179TOXM0,5
8823,569,B0179TOXM0,5
8825,2016,B0179TOXM0,5
8827,26,B0179TOXM0,5
8829,2968,B0179TOXM0,4
8831,2842,B0179TOXM0,5
8833,2842,B0179TOXM0,5
8835,275,B07QV72GMH,1
8837,2129,B07QV72GMH,5
8839,1947,B07QV72GMH,3
8841,1935,B07QV72GMH,5
8843,486,B07QV72GMH,5
8845,1113,B07QV72GMH,5
8847,2223,B07QV72GMH,5
8849,183,B07QV72GMH,3
8851,183,B07QV72GMH,3
8853,1233,B01KY7I6HW,5
8855,368,B01KY7I6HW,5
8857,282,B01KY7I6HW,5
8859,119,B01KY7I6HW,4
8861,119,B01KY7I6HW,5
8863,1579,B01KY7I6HW,4
8865,1138,B01KY7I6HW,4
8867,217,B01KY7I6HW,5
8869,217,B01KY7I6HW,5
8871,1772,B07FSCQ94S,5
8873,2784,B07FSCQ94S,5
8875,2251,B07FSCQ94S,5
8877,2336,B07FSCQ94S,5
8879,2239,B07FSCQ94S,5
8881,1173,B07FSCQ94S,5
8883,2116,B07FSCQ94S,5
8885,119,B07FSCQ94S,5
8887,119,B07FSCQ94S,5
8891,240,B07QJFTQ4D,5
8893,488,B07QJFTQ4D,5
8895,2070,B07QJFTQ4D,5
8897,2327,B07QJFTQ4D,5
8899,2346,B07QJFTQ4D,5
8901,2745,B07QJFTQ4D,5
8903,647,B07QJFTQ4D,4
8905,309,B07QJFTQ4D,4
8907,309,B07QJFTQ4D,4
8909,2913,B01DAYV2RC,5
8911,1461,B01DAYV2RC,5
8913,1510,B01DAYV2RC,5
8915,594,B01DAYV2RC,5
8917,1542,B01DAYV2RC,4
8919,1670,B01DAYV2RC,3
8921,1161,B01DAYV2RC,5
8923,2806,B01DAYV2RC,4
8925,2806,B01DAYV2RC,4
8927,188,B07L3WQ9LL,5
8929,1282,B07L3WQ9LL,5
8931,299,B07L3WQ9LL,5
8933,197,B07L3WQ9LL,3
8935,197,B07L3WQ9LL,3
8937,1418,B07P83TG9H,4
8939,1205,B07P83TG9H,5
8941,1416,B07P83TG9H,4
8943,1535,B07P83TG9H,4
8945,130,B07P83TG9H,5
8947,3059,B07P83TG9H,5
8949,2716,B07P83TG9H,4
8951,1027,B07P83TG9H,3
8953,1027,B07P83TG9H,3
8955,611,B07L4LP266,4
8957,350,B07L4LP266,4
8959,497,B07L4LP266,5
8961,242,B07L4LP266,1
8963,1661,B07L4LP266,5
8965,79,B07L4LP266,5
8967,1719,B07L4LP266,5
8969,1887,B07L4LP266,4
8971,1887,B07L4LP266,4
8975,119,B07GVBGKQK,5
8977,934,B07GVBGKQK,4
8979,629,B07GVBGKQK,3
8981,1228,B07GVBGKQK,5
8983,143,B07GVBGKQK,5
8985,204,B07GVBGKQK,5
8987,753,B07BNM4RXR,5
8989,1743,B07BNM4RXR,1
8991,2789,B07BNM4RXR,5
8993,1647,B07BNM4RXR,5
8995,2320,B07BNM4RXR,5
8997,1652,B07BNM4RXR,3
8999,1652,B07BNM4RXR,3
9001,181,B07HB8FKKJ,3
9003,1460,B07HB8FKKJ,3
9005,701,B07HB8FKKJ,1
9007,31,B07HB8FKKJ,5
9009,2713,B07HB8FKKJ,5
9011,420,B07HB8FKKJ,3
9013,361,B07HB8FKKJ,3
9015,2541,B07HB8FKKJ,4
9017,2541,B07HB8FKKJ,4
9019,159,B06Y6J5WP6,5
9021,849,B06Y6J5WP6,2
9023,849,B06Y6J5WP6,2
9025,512,B07JZ536LJ,4
9027,2256,B07JZ536LJ,4
9029,804,B07JZ536LJ,1
9031,857,B07JZ536LJ,5
9033,1855,B07JZ536LJ,5
9035,3093,B07JZ536LJ,5
9037,3093,B07JZ536LJ,5
9039,1069,B000FBFNBA,4
9041,918,B000FBFNBA,5
9043,1490,B000FBFNBA,5
9045,1490,B000FBFNBA,5
9047,2573,B07J45MB1T,4
9049,206,B07J45MB1T,1
9051,3062,B07J45MB1T,5
9053,565,B07J45MB1T,5
9055,565,B07J45MB1T,5
9057,1144,B01H1T87BG,5
9059,119,B01H1T87BG,5
9061,2895,B01H1T87BG,5
9063,1154,B01H1T87BG,2
9065,1862,B01H1T87BG,3
9067,1850,B01H1T87BG,4
9069,1273,B01H1T87BG,2
9071,607,B01H1T87BG,3
9073,607,B01H1T87BG,3
9075,119,B07PQ7RZJD,5
9077,125,B07PQ7RZJD,5
9079,2151,B07PQ7RZJD,5
9081,2556,B07PQ7RZJD,5
9083,1970,B07PQ7RZJD,4
9085,1760,B07PQ7RZJD,5
9087,2796,B07PQ7RZJD,4
9089,2370,B07PQ7RZJD,5
9091,2370,B07PQ7RZJD,5
9093,981,B07QPW7BXB,5
9095,1817,B07QPW7BXB,4
9097,1786,B07QPW7BXB,5
9099,734,B07QPW7BXB,1
9101,1622,B07QPW7BXB,5
9103,2384,B07QPW7BXB,5
9105,1301,B07QPW7BXB,5
9107,830,B07QPW7BXB,5
9109,830,B07QPW7BXB,5
9111,1010,B07RJMFD6K,5
9113,2769,B07RJMFD6K,5
9115,2288,B07RJMFD6K,5
9117,2845,B07RJMFD6K,4
9119,503,B07RJMFD6K,5
9121,2702,B07RJMFD6K,5
9123,1191,B07RJMFD6K,5
9125,2534,B07RJMFD6K,5
9127,2534,B07RJMFD6K,5
9129,1187,B00WW73IYE,5
9131,1136,B00WW73IYE,5
9133,1152,B00WW73IYE,5
9135,1848,B00WW73IYE,1
9137,1485,B00WW73IYE,5
9139,480,B00WW73IYE,5
9141,536,B00WW73IYE,5
9143,539,B00WW73IYE,5
9145,539,B00WW73IYE,5
9147,1735,B000JJG90M,5
9149,2963,B000JJG90M,1
9151,491,B000JJG90M,1
9153,353,B000JJG90M,5
9155,119,B000JJG90M,4
9157,2059,B000JJG90M,4
9159,3137,B000JJG90M,5
9161,3137,B000JJG90M,5
9163,2180,B00595ZABA,5
9165,2180,B00595ZABA,5
9167,1403,B07Q33Q9LQ,4
9169,975,B07Q33Q9LQ,2
9171,1907,B07Q33Q9LQ,4
9173,373,B07Q33Q9LQ,5
9175,1224,B07Q33Q9LQ,5
9177,516,B07Q33Q9LQ,1
9179,119,B07Q33Q9LQ,5
9181,119,B07Q33Q9LQ,5
9183,2579,B013I2A3RG,3
9185,1988,B013I2A3RG,5
9187,1117,B013I2A3RG,4
9189,2497,B013I2A3RG,3
9191,2243,B013I2A3RG,2
9193,1980,B013I2A3RG,1
9195,1083,B013I2A3RG,5
9197,154,B013I2A3RG,5
9199,154,B013I2A3RG,5
9201,846,B00FEEMZ4G,5
9203,2931,B00FEEMZ4G,3
9205,2746,B00FEEMZ4G,5
9207,962,B00FEEMZ4G,5
9209,507,B00FEEMZ4G,5
9211,3023,B00FEEMZ4G,5
9213,3023,B00FEEMZ4G,5
9215,1704,B07QS1N4CW,5
9217,87,B07QS1N4CW,5
9219,2728,B07QS1N4CW,5
9221,3081,B07QS1N4CW,5
9223,2891,B07QS1N4CW,3
9225,119,B07QS1N4CW,5
9227,1601,B07QS1N4CW,5
9229,119,B07QS1N4CW,5
9231,119,B07QS1N4CW,5
9233,1294,B008K6G4IS,5
9235,1920,B008K6G4IS,1
9237,1510,B008K6G4IS,5
9239,119,B008K6G4IS,5
9241,2959,B008K6G4IS,5
9243,3058,B008K6G4IS,4
9245,2305,B008K6G4IS,2
9247,572,B008K6G4IS,5
9249,572,B008K6G4IS,5
9251,2975,B01LXLJF0T,5
9253,1190,B01LXLJF0T,5
9255,1888,B01LXLJF0T,5
9257,2426,B01LXLJF0T,5
9259,2090,B01LXLJF0T,5
9261,2090,B01LXLJF0T,5
9263,1516,B07Q4TQCRJ,4
9265,3031,B07Q4TQCRJ,5
9267,1257,B07Q4TQCRJ,5
9269,1496,B07Q4TQCRJ,4
9271,522,B07Q4TQCRJ,3
9273,119,B07Q4TQCRJ,5
9275,1746,B07Q4TQCRJ,5
9277,469,B07Q4TQCRJ,5
9279,469,B07Q4TQCRJ,5
9281,1497,B071F13K18,2
9283,1838,B071F13K18,3
9285,283,B071F13K18,5
9287,246,B071F13K18,5
9289,1799,B071F13K18,3
9291,1655,B071F13K18,4
9293,508,B071F13K18,5
9295,2734,B071F13K18,5
9297,2734,B071F13K18,5
9301,2443,B076M8LSN8,5
9303,119,B076M8LSN8,4
9305,1720,B076M8LSN8,5
9307,2165,B076M8LSN8,3
9309,2379,B076M8LSN8,2
9311,119,B076M8LSN8,5
9313,2113,B076M8LSN8,5
9315,1831,B076M8LSN8,5
9317,1831,B076M8LSN8,5
9319,584,B01MYHDS2T,4
9321,432,B01MYHDS2T,4
9323,1986,B01MYHDS2T,5
9325,1986,B01MYHDS2T,5
9327,2493,B0189HAQ9A,5
9329,952,B0189HAQ9A,5
9331,1077,B0189HAQ9A,5
9333,885,B0189HAQ9A,5
9335,2260,B0189HAQ9A,5
9337,793,B0189HAQ9A,5
9339,2013,B0189HAQ9A,5
9341,1624,B0189HAQ9A,5
9343,1624,B0189HAQ9A,5
9345,2130,B076VCWRW6,4
9347,119,B076VCWRW6,1
9349,2915,B076VCWRW6,5
9351,117,B076VCWRW6,5
9353,119,B076VCWRW6,5
9355,899,B076VCWRW6,5
9357,1381,B076VCWRW6,5
9359,771,B076VCWRW6,4
9361,771,B076VCWRW6,4
9363,2800,B07BFSM7RC,2
9365,1136,B07BFSM7RC,1
9367,2435,B07BFSM7RC,5
9369,1543,B07BFSM7RC,5
9371,2677,B07BFSM7RC,5
9373,747,B07BFSM7RC,5
9375,2149,B07BFSM7RC,5
9377,1466,B07BFSM7RC,4
9379,1466,B07BFSM7RC,4
9381,2521,894558455,4
9383,648,894558455,5
9385,1675,894558455,2
9387,1675,894558455,2
9389,1831,B01LBSHJ58,5
9391,3066,B01LBSHJ58,5
9393,2126,B01LBSHJ58,4
9395,119,B01LBSHJ58,5
9397,119,B01LBSHJ58,4
9399,53,B01LBSHJ58,3
9401,53,B01LBSHJ58,3
9403,2282,B0725K8DSV,3
9405,2287,B0725K8DSV,5
9407,2414,B0725K8DSV,4
9409,2648,B0725K8DSV,3
9411,138,B0725K8DSV,5
9413,1264,B0725K8DSV,5
9415,3034,B0725K8DSV,2
9417,1183,B0725K8DSV,4
9419,1183,B0725K8DSV,4
9421,241,B0000TW4FU,5
9423,1717,B0000TW4FU,4
9425,1342,B0000TW4FU,5
9427,659,B0000TW4FU,5
9429,1458,B0000TW4FU,2
9431,1493,B0000TW4FU,4
9433,1994,B0000TW4FU,2
9435,119,B0000TW4FU,5
9437,119,B0000TW4FU,5
9439,1357,B07NF7NV3X,5
9441,1537,B07NF7NV3X,5
9443,393,B07NF7NV3X,5
9445,306,B07NF7NV3X,4
9447,1766,B07NF7NV3X,5
9449,1446,B07NF7NV3X,5
9451,176,B07NF7NV3X,2
9453,2592,B07NF7NV3X,5
9455,2592,B07NF7NV3X,5
9457,2420,B07KX4Q6F4,5
9459,826,B07KX4Q6F4,5
9461,1212,B07KX4Q6F4,2
9463,284,B07KX4Q6F4,5
9465,2530,B07KX4Q6F4,5
9467,204,B07KX4Q6F4,5
9469,669,B07KX4Q6F4,5
9471,2667,B07KX4Q6F4,5
9473,2667,B07KX4Q6F4,5
9475,781,B07CNLSG8X,4
9477,34,B07CNLSG8X,5
9479,628,B07CNLSG8X,5
9481,1211,B07CNLSG8X,5
9483,2266,B07CNLSG8X,4
9485,1385,B07CNLSG8X,5
9487,1310,B07CNLSG8X,5
9489,2056,B07CNLSG8X,5
9491,2056,B07CNLSG8X,5
9493,807,B07BJ5YY1C,4
9495,2934,B07BJ5YY1C,5
9497,3134,B07BJ5YY1C,5
9499,898,B07BJ5YY1C,5
9501,2711,B07BJ5YY1C,5
9503,2173,B07BJ5YY1C,5
9505,2173,B07BJ5YY1C,5
9507,132,B07B8FGS5T,1
9509,1084,B07B8FGS5T,4
9511,344,B07B8FGS5T,5
9513,3116,B07B8FGS5T,5
9515,167,B07B8FGS5T,4
9517,1183,B07B8FGS5T,4
9519,661,B07B8FGS5T,1
9521,547,B07B8FGS5T,1
9523,547,B07B8FGS5T,1
9525,1567,B07HXXSCHD,5
9527,1230,B07HXXSCHD,5
9529,2999,B07HXXSCHD,5
9531,2478,B07HXXSCHD,5
9533,533,B07HXXSCHD,5
9535,1660,B07HXXSCHD,5
9537,1744,B07HXXSCHD,4
9539,1635,B07HXXSCHD,5
9541,1635,B07HXXSCHD,5
9543,1166,B07NJYVBMK,5
9545,2011,B07NJYVBMK,5
9547,2204,B07NJYVBMK,5
9549,382,B07NJYVBMK,5
9551,397,B07NJYVBMK,4
9553,1397,B07NJYVBMK,3
9555,870,B07NJYVBMK,5
9557,1824,B07NJYVBMK,5
9559,1824,B07NJYVBMK,5
9561,413,B01N1FFCE2,5
9563,1476,B01N1FFCE2,4
9565,1585,B01N1FFCE2,4
9567,3017,B01N1FFCE2,5
9569,1313,B01N1FFCE2,5
9571,1280,B01N1FFCE2,5
9573,2725,B01N1FFCE2,2
9575,879,B01N1FFCE2,5
9577,879,B01N1FFCE2,5
9579,119,B07R46DXR6,3
9581,2939,B07R46DXR6,3
9583,2181,B07R46DXR6,4
9585,2678,B07R46DXR6,4
9587,2314,B07R46DXR6,3
9589,2825,B07R46DXR6,5
9591,1467,B07R46DXR6,5
9593,1467,B07R46DXR6,5
9595,2613,B077RV3SJK,5
9597,2025,B077RV3SJK,4
9599,2708,B077RV3SJK,3
9601,1883,B077RV3SJK,5
9603,754,B077RV3SJK,4
9605,2777,B077RV3SJK,1
9607,1197,B077RV3SJK,3
9609,1197,B077RV3SJK,3
9611,2476,B001ASQ9OM,3
9613,127,B001ASQ9OM,5
9615,119,B001ASQ9OM,5
9617,1597,B001ASQ9OM,4
9619,492,B001ASQ9OM,4
9621,737,B001ASQ9OM,5
9623,1550,B001ASQ9OM,4
9625,265,B001ASQ9OM,5
9627,265,B001ASQ9OM,5
9629,1234,B07QS64KGJ,5
9631,332,B07QS64KGJ,5
9633,1415,B07QS64KGJ,5
9635,143,B07QS64KGJ,5
9637,1214,B07QS64KGJ,5
9639,1525,B07QS64KGJ,5
9641,3155,B07QS64KGJ,5
9643,1274,B07QS64KGJ,5
9645,1274,B07QS64KGJ,5
9647,279,B0721RJQH6,5
9649,1692,B0721RJQH6,4
9651,1492,B0721RJQH6,3
9653,2559,B0721RJQH6,5
9655,2179,B0721RJQH6,5
9657,1956,B0721RJQH6,4
9659,119,B0721RJQH6,5
9661,119,B0721RJQH6,5
9663,119,B0721RJQH6,5
9665,2802,B01GP3K5L4,3
9667,2366,B01GP3K5L4,5
9669,2909,B01GP3K5L4,1
9671,1054,B01GP3K5L4,1
9673,3084,B01GP3K5L4,5
9675,2253,B01GP3K5L4,3
9677,534,B01GP3K5L4,5
9679,1031,B01GP3K5L4,5
9681,1031,B01GP3K5L4,5
9683,608,B077SDW92F,1
9685,1742,B077SDW92F,5
9687,1742,B077SDW92F,5
9689,1742,B077SDW92F,5
9691,119,B077SDW92F,5
9693,139,B077SDW92F,5
9695,1897,B077SDW92F,3
9697,1486,B077SDW92F,5
9699,1486,B077SDW92F,5
9701,388,B07DHX3NN3,2
9703,35,B07DHX3NN3,2
9705,2487,B07DHX3NN3,3
9707,1352,B07HL3WRX7,3
9709,1729,B07HL3WRX7,3
9711,1714,B07HL3WRX7,5
9713,1598,B07HL3WRX7,5
9715,1261,B07HL3WRX7,2
9717,1658,B07HL3WRX7,5
9719,739,B07HL3WRX7,5
9721,2079,B07HL3WRX7,3
9723,2079,B07HL3WRX7,3
9725,388,B07DHX3NN3,2
